,city,year,month,day,hour,title,city_sector,address,intersection,latitude,longitude
1096,Toronto,2019,4,28,14,"Impressionism in the Age of Industry: Monet, Pissarro",NA,"317 Dundas St W, Toronto, ON M5T 1G4, Canada",NA,43.6536766,-79.39233939999997
1097,Toronto,2018,12,31,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1098,Toronto,2019,3,22,14,The Moon: A Voyage Through Time,NA,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",NA,43.72524540000001,-79.33210480000002
1099,Toronto,2019,3,26,17,WeChat Workshop for Newcomer Seniors,NA,"375 Bamburgh Cir C107, Scarborough, ON M1W 3Y1, Canada",NA,43.815527,-79.32210129999999
1100,Toronto,2019,4,11,14,ICFF Youth Film Festival 2019,NA,"350 King St W, Toronto, ON M5V 3X5, Canada",NA,43.64654770000001,-79.39045279999999
1101,Toronto,2018,12,29,14,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
1102,Toronto,2019,3,11,3,Ai Weiwei: Unbroken,NA,"111 Queens Park, Toronto, ON M5S 2C7, Canada",NA,43.6681235,-79.39316559999997
1103,Toronto,2019,3,10,18,Tour and Taste Weekends,NA,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",NA,43.7696779,-79.4131304
1104,Toronto,2019,8,7,20,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1105,Toronto,2016,6,28,6,Mel Côté at 120 Diner for the Toronto Jazz Festival,Downtown,120 Church Street,Church Street and Richmond Street East,43.6521272295,-79.3755823879
1106,Toronto,2019,10,27,13,Crossection 2019 Art Exhibition,NA,"399 The West Mall, Toronto, ON M9C 2Y2, Canada",NA,43.6432951,-79.5665396
1107,Toronto,2019,3,4,21,Winter Light Exhibition,NA,"Unnamed Road, Toronto, ON M6K 3B9, Canada",NA,43.62995118169457,-79.41850701555256
1108,Toronto,2019,3,16,0,The Ghosts and Spirits of the Distillery,NA,"30 Gristmill Lane, Toronto, ON M5A 3C4, Canada",NA,43.6501637,-79.36049930000001
1109,Toronto,2019,4,13,15,Transitions,NA,"32 Distillery Lane, Toronto, ON M5A 3C4, Canada",NA,43.6497477,-79.36018960000001
1110,Toronto,2019,3,15,15,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1111,Toronto,2019,4,2,17,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1112,Toronto,2019,8,27,20,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1113,Toronto,2019,8,27,19,Sewing Classes,NA,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",NA,43.6517657,-79.40496460000003
1114,Toronto,2019,5,2,23,#trapjazz thursdays with game.set.trap,NA,"876 Dundas St W, Toronto, ON M6J 1V7, Canada",NA,43.6513532,-79.41137309999999
1115,Toronto,2019,4,12,13,Baby &amp; Me,NA,"100 Queens Park, Toronto, ON M5S 2C6, Canada",NA,43.6677097,-79.3947771
1116,Toronto,2019,7,20,15,Nadia Myre: Balancing Acts,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1117,Toronto,2016,11,4,6,Samara Shuter - Fall Painting Preview,Downtown,192 Spadina Ave,Spadina Avenue and Queen Street West,43.6499464725,-79.3976521421
1118,Toronto,2019,3,30,0,The One: An Improvised Bachelorette,NA,"875 Bloor St W, Toronto, ON M5S 0A0, Canada",NA,43.6618504,-79.42497049999997
1119,Toronto,2019,5,24,22,Canning &amp; Preservation Workshop,NA,"21 Panorama Ct, Etobicoke, ON M9V 3S6, Canada",NA,43.7463319,-79.58131309999999
1120,Toronto,2019,4,19,0,Dry Powder,NA,"5040 Yonge St, North York, ON M2N 6R8, Canada",NA,43.7662845,-79.4141305
1121,Toronto,2019,2,20,19,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1122,Toronto,2019,3,21,14,"Impressionism in the Age of Industry: Monet, Pissarro",NA,"317 Dundas St W, Toronto, ON M5T 1G4, Canada",NA,43.6536766,-79.39233939999997
1123,Toronto,2019,6,25,17,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1124,Toronto,2019,1,30,15,Migration Trail,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
1125,Toronto,2019,3,19,17,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1126,Toronto,2019,8,19,18,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1127,Toronto,2019,3,16,22,PAW Patrol Live! &#8220;Race to the Rescue&#8221;,NA,"1 Front St W, Toronto, ON M5J 2X5, Canada",NA,43.6459904,-79.37761739999996
1128,Toronto,2019,7,30,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1129,Toronto,2019,5,16,0,15th City Mosaic Urban Adventure,NA,"5100 Yonge St, North York, ON M2N 5W4, Canada",NA,43.7672153,-79.41491080000003
1130,Toronto,2019,3,12,14,Best in Show,NA,"111 Queens Park, Toronto, ON M5S 2C7, Canada",NA,43.6681235,-79.39316559999997
1131,Toronto,2018,10,14,20,Toronto Marlies,NA,"45 Manitoba Dr, Toronto, ON M6K 3C3, Canada",NA,43.6356259,-79.4150012
1132,Toronto,2014,1,25,9,2014 Manulife Walk for Memories,Downtown,181 Bay Street,Bay and Wellington,,
1133,Toronto,2018,10,11,15,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1134,Toronto,2019,7,28,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1135,Toronto,2019,4,14,1,Dinner With A View,NA,"250 Fort York Blvd, Toronto, ON M5V 3K9, Canada",NA,43.6374082,-79.40664609999999
1136,Toronto,2014,5,14,7,2014 Toronto Entrepreneurs Conference & Trade Show,Northwest,75 Derry Road West,Derry Rd. W and Hurontario St.,,
1137,Toronto,2019,3,23,22,8th Annual Water Docs Film Festival,NA,"506 Bloor St W, Toronto, ON M5S 1Y3, Canada",NA,43.6654163,-79.41038530000003
1138,Toronto,2019,5,5,18,Hand To God,NA,"1454 Danforth Ave, Toronto, ON M4J 1N4, Canada",NA,43.6829711,-79.32636389999999
1139,Toronto,2019,4,16,20,DIY Drop-In Bike Repair,NA,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",NA,43.763586,-79.20535689999997
1140,Toronto,2019,7,9,20,DIY Drop-In Bike Repair,NA,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",NA,43.763586,-79.20535689999997
1141,Toronto,2019,4,2,23,Toronto Maple Leafs,NA,"40 Bay St, Toronto, ON M5J 2X2, Canada",NA,43.6435205,-79.3790818
1142,Toronto,2019,3,13,14,March Break Family Adventure at Fort York,NA,"250 Fort York Blvd, Toronto, ON M5V 3K9, Canada",NA,43.6374082,-79.40664609999999
1143,Toronto,2019,3,25,14,Edmond Chan: Paradark Photo.Arts,NA,"225 Confederation Dr, Scarborough, ON M1G 1B2, Canada",NA,43.7585243,-79.2087057
1144,Toronto,2019,1,26,0,She The People,NA,"51 Mercer St, Toronto, ON M5V 9G9, Canada",NA,43.6453799,-79.39129710000003
1145,Toronto,2019,6,15,0,Obeah Opera at Luminato,NA,"207 Queens Quay W, Toronto, ON M5J 1A7, Canada",NA,43.6388865,-79.38035200000002
1146,Toronto,2019,4,6,20,The Temptress,NA,"400 Roncesvalles Ave, Toronto, ON M6R 2M9, Canada",NA,43.6510268,-79.4512249
1147,Toronto,2019,3,27,15,Transitions,NA,"32 Distillery Lane, Toronto, ON M5A 3C4, Canada",NA,43.6497477,-79.36018960000001
1148,Toronto,2019,8,3,17,Downtown Desserts &amp; Culture Tour,NA,"191 Baldwin St, Toronto, ON M5T 1M1, Canada",NA,43.6544824,-79.40121469999997
1149,Toronto,2019,1,18,16,The Best of Scarborough Food Tour,NA,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",NA,43.7325254,-79.26370120000001
1150,Toronto,2019,1,31,22,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
1151,Toronto,2019,4,8,14,ICFF Youth Film Festival 2019,NA,"350 King St W, Toronto, ON M5V 3X5, Canada",NA,43.64654770000001,-79.39045279999999
1152,Toronto,2018,11,18,16,The Best of Scarborough Food Tour,NA,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",NA,43.7325254,-79.26370120000001
1153,Toronto,2019,7,7,17,Tea Time at the Inn,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
1154,Toronto,2019,3,10,15,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1155,Toronto,2019,5,14,4,2019 Special Olympics Ontario Invitational Youth Games,NA,"256 Centennial Park Rd, Etobicoke, ON M9C 5N3, Canada",NA,43.6560267,-79.58892500000002
1156,Toronto,2014,9,6,2,Toronto FC vs. Philadelphia Union,Central West,170 Princes' Boulevard,and,43.632672586,-79.4186175379
1157,Toronto,2019,4,11,16,'Off The Beaten Path' Solo Exhibition of Photography by Lori Ryerson,NA,"400 Queen St E, Toronto, ON M5A 1T3, Canada",NA,43.6560855,-79.3628041
1158,Toronto,2019,3,9,14,March Break Big Adventure at Toronto Zoo,NA,"2000 Meadowvale Rd, Scarborough, ON M1B 5K7, Canada",NA,43.8206621,-79.1825604
1159,Toronto,2019,3,14,15,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1160,Toronto,2019,3,14,23,Recent Archaeological Projects by OHT Heritage Talk,NA,"4066 Old Dundas St, York, ON M6S 2R6, Canada",NA,43.6630796,-79.503627
1161,Toronto,2019,3,24,19,8th Annual Water Docs Film Festival,NA,"506 Bloor St W, Toronto, ON M5S 1Y3, Canada",NA,43.6654163,-79.41038530000003
1162,Toronto,2016,2,2,NA,"‘So Long Lives This’: Celebrating Shakespeare, 1616-2016",Downtown,120 St. George Street,St. George Street and Harbord Street,43.6640977365,-79.3989637818
1163,Toronto,2019,5,17,4,Get On My Level 2019,NA,"Queen Elizabeth Bldg, Toronto, ON M6K 3C3, Canada",NA,43.6330728,-79.42096779999997
1164,Toronto,2019,5,28,15,Nadia Myre: Balancing Acts,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1165,Toronto,2019,1,8,21,Winter Light Exhibition,NA,"Unnamed Road, Toronto, ON M6K 3B9, Canada",NA,43.62995118169457,-79.41850701555256
1166,Toronto,2019,3,2,15,William Brisland: Our Sacred Planet Exhibition,NA,"1 Colonel Samuel Smith Park Dr, Etobicoke, ON M8V 4B6, Canada",NA,43.59765669999999,-79.5158925
1167,Toronto,2019,4,4,21,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
1168,Toronto,2019,3,24,0,"School Girls; Or, The African Mean Girls Play",NA,"12 Alexander St, Toronto, ON M4Y 1B4, Canada",NA,43.6633185,-79.38306590000002
1169,Toronto,2019,2,12,19,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1170,Toronto,2019,4,4,13,For the Record: An Idea of the North,NA,"789 Yonge St, Toronto, ON M4W 2G8, Canada",NA,43.6717923,-79.3868129
1171,Toronto,2019,3,15,13,March Break Camp: Artist for the Week,NA,"56 Neilson Dr, Etobicoke, ON M9C 1V8, Canada",NA,43.6295213,-79.5679235
1172,Toronto,2019,4,16,14,The Moon: A Voyage Through Time,NA,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",NA,43.72524540000001,-79.33210480000002
1173,Toronto,2019,4,11,19,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1174,Toronto,2018,10,6,15,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1175,Toronto,2019,4,6,17,Downtown Desserts &amp; Culture Tour,NA,"191 Baldwin St, Toronto, ON M5T 1M1, Canada",NA,43.6544824,-79.40121469999997
1176,Toronto,2016,10,16,NA,10th Anniversary Special Group Exhibition,Central East,32 Distillery Lane,Front Street East and Parliament Street,43.64974766,-79.360189632
1177,Toronto,2019,4,6,22,Riverside Wine &amp; Craft Beer Fest,NA,,NA,43.65688669222972,-79.35201019343714
1178,Toronto,2019,6,23,17,Tour and Taste Weekends,NA,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",NA,43.7696779,-79.4131304
1179,Toronto,2019,4,8,23,The Love of Jeanne Ney,NA,"214 Wright Ave, Toronto, ON M6R 1L3, Canada",NA,43.6453948,-79.44894679999999
1180,Toronto,2019,2,15,19,Sewing Classes,NA,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",NA,43.6517657,-79.40496460000003
1181,Toronto,2019,3,19,20,Earn Your Bike,NA,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",NA,43.763586,-79.20535689999997
1182,Toronto,2018,8,10,15,The Best of Scarborough Food Tour,NA,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",NA,43.7325254,-79.26370120000001
1183,Toronto,2019,2,16,15,DIY Drop-In Bike Repair,NA,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",NA,43.763586,-79.20535689999997
1184,Toronto,2019,5,5,13,Yoga to Conquer Cancer,NA,"6 Elm Ave, Toronto, ON M4W 1N4, Canada",NA,43.6747068,-79.38056919999997
1185,Toronto,2019,2,2,15,DIY Drop-In Bike Repair,NA,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",NA,43.763586,-79.20535689999997
1186,Toronto,2019,12,8,18,Downtown Desserts &amp; Culture Tour,NA,"191 Baldwin St, Toronto, ON M5T 1M1, Canada",NA,43.6544824,-79.40121469999997
1187,Toronto,2019,3,29,16,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1188,Toronto,2019,7,3,15,Nadia Myre: Balancing Acts,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1189,Toronto,2019,3,13,16,March Break Family Adventure at Todmorden Mills,NA,"67 Pottery Rd, Toronto, ON M4K 2B9, Canada",NA,43.6864006,-79.3602927
1190,Toronto,2019,1,8,17,Floyd Kuptana Gallery,NA,"80 Gerrard St E, Toronto, ON M5B 1G6, Canada",NA,43.6601642,-79.3780463
1191,Toronto,2019,4,26,16,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1192,Toronto,2019,3,28,21,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
1193,Toronto,2014,1,18,1,100 Years of Culture at the ROM,Downtown,100 Queen's Park,Bloor Street West and Queen's Park,,
1194,Toronto,2019,11,3,17,Tea Time at the Inn,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
1195,Toronto,2018,10,4,15,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1196,Toronto,2019,7,16,18,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1197,Toronto,2019,4,10,23,Dinner With A View,NA,"250 Fort York Blvd, Toronto, ON M5V 3K9, Canada",NA,43.6374082,-79.40664609999999
1198,Toronto,2019,1,22,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1199,Toronto,2014,6,20,8,2014 Women's World Wheelchair Basketball Championship,Downtown,50 Carlton Street,Carlton and Church,,
1200,Toronto,2019,2,28,15,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
1201,Toronto,2019,3,15,16,March Break Bicycle Repair Programming,NA,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",NA,43.763586,-79.20535689999997
1202,Toronto,2015,10,22,NA,10th Annual Macedonian Film Festival,Downtown,20 Carlton Street,Carlton Street and Yonge Street,43.661630397,-79.3815767552
1203,Toronto,2018,12,9,22,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
1204,Toronto,2019,4,14,14,Hydrangea Show at Allan Gardens Conservatory: Opening Day,NA,"19 Horticultural Ave, Toronto, ON M5A 2P2, Canada",NA,43.6620973,-79.37551259999998
1205,Toronto,2019,3,13,14,The Moon: A Voyage Through Time,NA,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",NA,43.72524540000001,-79.33210480000002
1206,Toronto,2018,12,28,21,Winter Light Exhibition,NA,"Unnamed Road, Toronto, ON M6K 3B9, Canada",NA,43.62995118169457,-79.41850701555256
1207,Toronto,2016,5,2,NA,"‘So Long Lives This’: Celebrating Shakespeare, 1616-2016",Downtown,120 St. George Street,St. George Street and Harbord Street,43.6640977365,-79.3989637818
1208,Toronto,2019,3,2,19,Apollo,NA,"145 Queen St W, Toronto, ON M5H 4G1, Canada",NA,43.6505876,-79.38553519999999
1209,Toronto,2019,3,2,21,She The People,NA,"51 Mercer St, Toronto, ON M5V 9G9, Canada",NA,43.6453799,-79.39129710000003
1210,Toronto,2019,4,11,0,Seven Deadly Sins,NA,"1087 Queen St W, Toronto, ON M6J 1H3, Canada",NA,43.6432589,-79.4220707
1211,Toronto,2019,4,16,13,ROMKids Junior,NA,"100 Queens Park, Toronto, ON M5S 2C6, Canada",NA,43.6677097,-79.3947771
1212,Toronto,2019,7,7,14,The Moon: A Voyage Through Time,NA,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",NA,43.72524540000001,-79.33210480000002
1213,Toronto,2018,12,14,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1214,Toronto,2019,3,14,15,March Break Bicycle Repair Programming,NA,"10 Gateway Blvd, North York, ON M3C 3A1, Canada",NA,43.7098214,-79.33261319999997
1215,Toronto,2019,6,23,17,Tea Time at the Inn,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
1216,Toronto,2019,2,19,21,DIY Drop-In Bike Repair,NA,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",NA,43.763586,-79.20535689999997
1217,Toronto,2019,3,15,14,Migration Trail,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
1218,Toronto,2019,3,11,16,Being Scene 18th Annual Exhibition,NA,"32 Lisgar St, Toronto, ON M6J 0C7, Canada",NA,43.641784,-79.423292
1219,Toronto,2019,10,21,13,Crossection 2019 Art Exhibition,NA,"399 The West Mall, Toronto, ON M9C 2Y2, Canada",NA,43.6432951,-79.5665396
1220,Toronto,2019,5,3,14,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
1221,Toronto,2019,3,16,18,The 26 Letter Dance,NA,"165 Front St E, Toronto, ON M5A 3Z4, Canada",NA,43.6500103,-79.36829119999999
1222,Toronto,2019,7,13,14,DIY Drop-In Bike Repair,NA,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",NA,43.763586,-79.20535689999997
1223,Toronto,2019,8,9,16,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1224,Toronto,2019,3,8,15,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
1225,Toronto,2016,2,4,NA,"‘So Long Lives This’: Celebrating Shakespeare, 1616-2016",Downtown,120 St. George Street,St. George Street and Harbord Street,43.6640977365,-79.3989637818
1226,Toronto,2019,3,28,0,Isitwendam (An Understanding),NA,"585 Dundas St E, Toronto, ON M5A 2B7, Canada",NA,43.6598945,-79.36221979999999
1227,Toronto,2019,6,27,20,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1228,Toronto,2019,4,25,21,Dinner With A View,NA,"250 Fort York Blvd, Toronto, ON M5V 3K9, Canada",NA,43.6374082,-79.40664609999999
1229,Toronto,2019,10,27,17,Tea Time at the Inn,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
1230,Toronto,2018,9,1,15,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1231,Toronto,2019,5,3,18,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1232,Toronto,2019,4,3,16,How to Breathe Forever Exhibition Family Kit,NA,"199 Richmond St W, Toronto, ON M5V 1V3, Canada",NA,43.6495164,-79.38795440000001
1233,Toronto,2019,3,29,14,The Moon: A Voyage Through Time,NA,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",NA,43.72524540000001,-79.33210480000002
1234,Toronto,2019,5,5,0,"Lilies; or, The Revival of a Romantic Drama",NA,"12 Alexander St, Toronto, ON M4Y 1B4, Canada",NA,43.6633185,-79.38306590000002
1235,Toronto,2019,2,27,21,Winter Light Exhibition,NA,"Unnamed Road, Toronto, ON M6K 3B9, Canada",NA,43.62995118169457,-79.41850701555256
1236,Toronto,2019,2,16,14,For the Record: An Idea of the North,NA,"789 Yonge St, Toronto, ON M4W 2G8, Canada",NA,43.6717923,-79.3868129
1237,Toronto,2019,8,10,17,Tour and Taste Weekends,NA,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",NA,43.7696779,-79.4131304
1238,Toronto,2019,4,18,13,For the Record: An Idea of the North,NA,"789 Yonge St, Toronto, ON M4W 2G8, Canada",NA,43.6717923,-79.3868129
1239,Toronto,2019,3,13,18,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1240,Toronto,2019,2,5,21,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1241,Toronto,2019,9,9,15,Nadia Myre: Balancing Acts,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1242,Toronto,2019,8,8,19,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1243,Toronto,2018,10,27,23,Toronto Maple Leafs,NA,"40 Bay St, Toronto, ON M5J 2X2, Canada",NA,43.6435205,-79.3790818
1244,Toronto,2019,4,30,14,"Impressionism in the Age of Industry: Monet, Pissarro",NA,"317 Dundas St W, Toronto, ON M5T 1G4, Canada",NA,43.6536766,-79.39233939999997
1245,Toronto,2019,9,22,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1246,Toronto,2019,4,11,15,Transitions,NA,"32 Distillery Lane, Toronto, ON M5A 3C4, Canada",NA,43.6497477,-79.36018960000001
1247,Toronto,2019,10,27,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1248,Toronto,2014,4,23,6,3D Printing for Total Beginners!,Downtown,215 Spadina Avenue,Spadina Avenue and Queen Street West,,
1249,Toronto,2019,8,12,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1250,Toronto,2019,3,15,16,The Serenity Experience,NA,"638 Queen St E, Toronto, ON M4M 1G3, Canada",NA,43.658296,-79.35252020000001
1251,Toronto,2019,6,19,18,Farmers' Market,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
