,city,year,month,day,hour,title,city_sector,address,intersection,postal_code
1378,Ottawa,2018,12,18,NA,Orkidstra Holiday Concert,Downtown/Central,211 Bronson Avenue,211 Bronson Avenue,K1R6H4
1379,Ottawa,2018,12,16,NA,Spectacle du Choeur Pleinchant : De nouvelles couleurs de Noël,East Ottawa,1111 Orleans Boulevard,1111 Orleans Boulevard,K1C 7C8
1380,Ottawa,2018,12,1,NA,Stanley's Country Christmas Craft Fair,Rural South,2452 York's Corners Road,2452 York's Corners Road,K0A 1V0
1381,Ottawa,2018,12,29,NA,Singalong Sound of Music,South Ottawa,1074 Bank Street,1074 Bank Street,K1S 3X3
1382,Ottawa,2018,12,7,NA,Ottawa Showcase Volume 2,Downtown/Central,317 Wilbrod Street,317 Wilbrod Street,K1N 6M3
1383,Ottawa,2019,1,5,NA,Justin Duhaime Quartet featuring Jason Anick,Downtown/Central,885 Bank Street,885 Bank Street,K1S 3W4
1384,Ottawa,2018,12,6,NA,The Art of Gingerbread,Downtown/Central,901 Prince of Wales Drive,901 Prince of Wales Drive,K2C 3K1
1385,Ottawa,2018,12,12,NA,Family Gingerbread House Contest,Downtown/Central,901 Prince of Wales Drive,901 Prince of Wales Drive,K2C 3K1
1386,Ottawa,2018,11,9,NA,Moving Stories Exhibition,East Ottawa,1867 St. Laurent Boulevard,1867 St. Laurent Boulevard,K1G 5A3
1387,Ottawa,2018,12,21,NA,The Music of Star Wars,West Ottawa,101 Centrepointe Drive,101 Centrepointe Drive,K2G 5K7
1388,Ottawa,2019,2,1,NA,Winterlude,Region Wide,-,-,K1A 0A4
1389,Ottawa,2018,12,15,NA,Stars with NAC Orchestra,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1390,Ottawa,2018,12,16,NA,Natalie MacMaster and Donnel Leahy: a Celtic Family Christmas,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1391,Ottawa,2018,12,20,NA,Christmas with Matt Andersen,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1392,Ottawa,2018,12,21,NA,Johnny Reid: Home for the Holidays with the NAC Orchestra,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1393,Ottawa,2019,1,19,NA,Patrick Watson with the NAC Orchestra,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1394,Ottawa,2019,2,16,NA,Choir! Choir! Choir!,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1395,Ottawa,2019,2,22,NA,"A musical tribute We Love Belafonte featuring Alex Cuba, David Myles, Florence K and Katie Moore",Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1396,Ottawa,2019,2,23,NA,Blue Rodeo,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1397,Ottawa,2019,3,9,NA,Leahy,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1398,Ottawa,2019,4,10,NA,Ben Caplan,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1399,Ottawa,2019,5,23,NA,Rufus Wainwright,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1400,Ottawa,2019,5,30,NA,Bobby Bazini,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1401,Ottawa,2019,9,28,NA,Raffi,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1402,Ottawa,2019,10,12,NA,Robert Charlebois,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1403,Ottawa,2018,12,18,NA,Sultans of String Christmas Caravan with special guests Rebecca Campbell and Kellylee Evans,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1404,Ottawa,2018,12,21,NA,The Christmas List - Le Trio BBQ and Le quatuor Vox A4,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1405,Ottawa,2019,1,18,NA,Rant Maggie Rant,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1406,Ottawa,2019,2,7,NA,Doc Walker,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1407,Ottawa,2019,2,23,NA,Hillsburn,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1408,Ottawa,2019,3,22,NA,Alexandra Stréliski,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1409,Ottawa,2019,3,24,NA,Dave Gunning,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1410,Ottawa,2019,3,29,NA,Le Vent du Nord,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1411,Ottawa,2019,3,30,NA,Doug Paisley,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1412,Ottawa,2019,4,5,NA,Amanda Martinez,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1413,Ottawa,2019,4,7,NA,The Ennis Sisters,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1414,Ottawa,2019,4,16,NA,Lennie Gallant,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1415,Ottawa,2019,5,1,NA,Steven Page,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1416,Ottawa,2019,1,25,NA,Kallitechnis,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1417,Ottawa,2019,1,26,NA,Antoine Corriveau,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1418,Ottawa,2019,2,1,NA,Nomad'Stones,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1419,Ottawa,2019,2,2,NA,Outside I'm A Giant,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1420,Ottawa,2019,2,16,NA,Amanda Rheaume,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1421,Ottawa,2019,3,19,NA,Florian Hoefner Trio,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1422,Ottawa,2019,2,21,NA,Joseph Edgar,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1423,Ottawa,2019,2,22,NA,Ryan Cook,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1424,Ottawa,2019,3,22,NA,Noah Derksen,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1425,Ottawa,2019,3,28,NA,Gentiane MG Trio,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1426,Ottawa,2019,3,29,NA,Megan Bonnell,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1427,Ottawa,2019,3,30,NA,Diyet and The Love Soldiers,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1428,Ottawa,2019,4,5,NA,Amos the Transparent,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1429,Ottawa,2019,4,12,NA,Ellen Doty,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1430,Ottawa,2019,4,18,NA,Don Brownrigg and Kim Harris,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1431,Ottawa,2019,5,3,NA,Pierre Guitard,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1432,Ottawa,2019,1,7,NA,"National Urban Design Awards, Ceremony and presentation",Downtown/Central,50 Mackenzie King Bridge,50 Mackenzie King Bridge,K1N 0C5
1433,Ottawa,2019,1,14,NA,Le motton #1,Downtown/Central,555 Somerset Street West,555 Somerset Street West,K1R 5K1
1434,Ottawa,2019,3,1,NA,Savour the Moment,Downtown/Central,1000 Exhibition Way,1000 Exhibition Way,K1S 5J3
1435,Ottawa,2019,1,18,NA,Resolution 2019,Downtown/Central,50 Mackenzie King Bridge,50 Mackenzie King Bridge,K1N 0C5
1436,Ottawa,2019,1,27,NA,Fête de l'Amitié: Spectacle en soutien aux réfugiés syriens,Gatineau Park/Chelsea,333 Boulevard de la Cité-des-Jeunes,333 Boulevard de la Cité-des-Jeunes,J8Y 6M4
1437,Ottawa,2019,1,17,NA,The Ottawa Home and Remodelling Show,South Ottawa,4899 Uplands Drive,4899 Uplands Drive,K1V 2N6
1438,Ottawa,2019,1,26,NA,Steve's 1926 Ottawa Skate,Downtown/Central,110 Laurier Avenue West,110 Laurier Avenue West,K1P 1J1
1439,Ottawa,2019,1,19,NA,FOPLA Mammoth Book sale,West Ottawa,100 Tallwood Drive,100 Tallwood Drive,K2G 4R7
1440,Ottawa,2019,1,24,NA,Food for Thought Lecture Series: A year in the life of a small-scale sheep dairy,Downtown/Central,901 Prince of Wales Drive,901 Prince of Wales Drive,K2C 3K1
1441,Ottawa,2019,2,7,NA,Opening: Fiona Annis - Mormorii (Murmurs),Downtown/Central,110 Laurier Avenue West,110 Laurier Avenue West,K1P 1J1
1442,Ottawa,2019,2,8,NA,Artist Talk: Fiona Annis - Mormorii (Murmurs),Downtown/Central,110 Laurier Avenue West,110 Laurier Avenue West,K1P 1J1
1443,Ottawa,2019,1,25,NA,Fiona Annis – Mormorii (Murmurs),Downtown/Central,110 Laurier Avenue West,110 Laurier Avenue West,K1P 1J1
1444,Ottawa,2019,1,15,NA,Compendium,Downtown/Central,1285 Wellington Street West,1285 Wellington Street West,K1Y 1B4
1445,Ottawa,2019,2,7,NA,Nathalie Quagliotto - Safety Measures,Downtown/Central,"110 Laurier Avenue, West","110 Laurier Avenue, West",K1P 1J1
1446,Ottawa,2019,2,7,NA,Opening: Nathalie Quagliotto - Safety Measures,Downtown/Central,"110 Laurier Avenue, West","110 Laurier Avenue, West",K1P 1J1
1447,Ottawa,2019,4,7,NA,Artist talk: Nathalie Quagliotto - Safety Measures,Downtown/Central,"110 Laurier Avenue, West","110 Laurier Avenue, West",K1P 1J1
1448,Ottawa,2019,2,6,NA,One Thing Leads to Another,Downtown/Central,1233 Wellington St. West,1233 Wellington St. West,K1Y 0G7
1449,Ottawa,2019,2,9,NA,My Furry Valentine Family Event,South Ottawa,245 West Hunt Club Rd.,245 West Hunt Club Rd.,K2E 1A6
1450,Ottawa,2019,2,18,NA,Sky High Magic - The Magic of Majinx!,East Ottawa,11 Aviation Parkway,11 Aviation Parkway,K1K 4R3
1451,Ottawa,2019,2,3,NA,Music at the Museum - Curtains Up!,East Ottawa,11 Aviation Parkway,11 Aviation Parkway,K1K 4R3
1452,Ottawa,2019,1,26,NA,Stars and Seas: Stories and songs from far and away,West Ottawa,430 Churchill Ave.,430 Churchill Ave.,K1Z 5C9
1453,Ottawa,2019,1,24,NA,INcarcinoma: A Poetic Outline Pop Up Show,Downtown/Central,555 Somerset Street West,555 Somerset Street West,K1R 5K1
1454,Ottawa,2019,2,2,NA,Capital Catwalk 2019,Downtown/Central,1000 Exhibition Way,1000 Exhibition Way,K1S 5J3
1455,Ottawa,2019,3,2,NA,Eight Decades of Fashion,West Ottawa,207 Woodroffe Avenue,207 Woodroffe Avenue,K2A 3V1
1456,Ottawa,2019,3,30,NA,The Spring Ottawa Craft Show,West Ottawa,170 Colonnade Rd,170 Colonnade Rd,K2E 7J5
1457,Ottawa,2019,2,2,NA,Mid-Winter Challenge,South Ottawa,2100 Cabot St.,2100 Cabot St.,K1H 6K1
1458,Ottawa,2019,2,3,NA,The Passing of Time: Music for Oboe and Piano,Downtown/Central,650 Lyon Street South,650 Lyon Street South,K1S 3Z7
1459,Ottawa,2019,2,7,NA,Claire Hunter Live,Downtown/Central,"135 1/2, Besserer Street","135 1/2, Besserer Street",K1N 6A7
1460,Ottawa,2019,1,30,NA,Nuit des idées - Les migrations climatiques,Downtown/Central,352 MacLaren Street,352 MacLaren Street,K2P 0M6
1461,Ottawa,2019,2,2,NA,Winterlude at the Bank of Canada Museum,Downtown/Central,30 Bank Street,30 Bank Street,K1A 0G9
1462,Ottawa,2019,2,5,NA,Canada Cares: International Development Week 2019 ,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1
1463,Ottawa,2019,2,16,NA,Atomic Love - A Touring Wine and Cheese Tasting,Rural West,"3911 Carp Road, RR1","3911 Carp Road, RR1",K0A 1L0
1464,Ottawa,2019,2,16,NA,Maple tree tapping and opening of the Sugar Shack,Downtown/Central,300 des Pères-Blancs Avenue,300 des Pères-Blancs Avenue,K1L 7L5
1465,Ottawa,2019,2,9,NA,FOPLA Mammoth Book sale,West Ottawa,100 Tallwood Drive,100 Tallwood Drive,K2G 4R7
1466,Ottawa,2019,3,8,NA,Exhibition - Heroines,Downtown/Central,352 MacLaren Street,352 MacLaren Street,K2P 0M6
1467,Ottawa,2019,3,8,NA,Meeting with JC Deveney,Downtown/Central,352 MacLaren Street,352 MacLaren Street,K2P 0M6
1468,Ottawa,2019,3,2,NA,March Break at the Museums,Region Wide,-,-,K1A 0A4
1469,Ottawa,2019,3,1,NA,March Break at the Bank of Canada Museum,Downtown/Central,30 Bank Street,30 Bank Street,K1A 0G9
1470,Ottawa,2019,3,16,NA,St. Patrick's Day Concert,Gatineau Park/Chelsea,32 Chemin River,32 Chemin River,J8V 3A1
1471,Ottawa,2019,3,10,NA,"Sky High Magic Series: ""A Magic Explosion"" with Erick Elektrik",East Ottawa,11 Aviation Parkway,11 Aviation Parkway,K1K 4R3
